Timestamp,Solar radiation [W/m²],Wind directon [deg],Precipitation [mm],Wind speed [m/s],Air temperature [°C],Relative humidity [%],Dew Point [°C],CumPrec [mm]
2016-05-04 09:30:00,531.0,350.0,0.0,2.7,8.8,69.0,3.3,14.0
2016-05-04 10:00:00,579.0,20.0,0.0,2.5,9.2,70.4,3.9,14.0
2016-05-04 10:30:00,761.0,313.0,0.0,2.4,10.1,66.3,3.9,14.0
2016-05-04 11:00:00,677.0,311.0,0.0,2.0,10.3,63.6,3.5,14.0
2016-05-04 11:30:00,713.0,295.0,0.0,1.9,10.9,58.8,2.9,14.0
2016-05-04 12:00:00,835.0,327.0,0.0,1.8,11.3,58.1,3.2,14.0
2016-05-04 12:30:00,828.0,311.0,0.0,1.8,12.0,54.8,3.0,14.0
2016-05-04 13:00:00,663.0,6.0,0.0,1.8,12.2,50.5,2.0,14.0
2016-05-04 13:30:00,880.0,302.0,0.0,1.8,12.9,48.3,2.0,14.0
2016-05-04 14:00:00,850.0,351.0,0.0,1.6,13.3,46.1,1.7,14.0
2016-05-04 14:30:00,824.0,8.0,0.0,2.0,13.6,43.7,1.3,14.0
2016-05-04 15:00:00,716.0,307.0,0.0,1.8,14.1,41.9,1.2,14.0
2016-05-04 15:30:00,311.0,356.0,0.0,1.8,13.4,43.8,1.1,14.0
2016-05-04 16:00:00,604.0,290.0,0.0,0.9,14.0,40.4,0.5,14.0
2016-05-04 16:30:00,341.0,59.0,0.0,1.6,14.2,39.0,0.2,14.0
2016-05-04 17:00:00,165.0,57.0,0.0,1.5,13.6,38.5,-0.3,14.0
2016-05-04 17:30:00,231.0,64.0,0.0,1.3,14.1,37.9,-0.2,14.0
2016-05-04 18:00:00,125.0,104.0,0.0,1.2,13.7,38.6,-0.3,14.0
2016-05-04 18:30:00,47.0,36.0,0.0,1.9,13.8,37.1,-0.6,14.0
2016-05-04 19:00:00,38.0,358.0,0.0,1.1,12.9,43.7,0.6,14.0
2016-05-04 19:30:00,15.0,285.0,0.0,0.0,11.4,51.9,1.7,14.0
2016-05-04 20:00:00,0.0,280.0,0.0,0.0,9.1,65.3,2.8,14.0
2016-05-04 20:30:00,0.0,294.0,0.0,0.0,7.8,70.7,2.7,14.0
2016-05-04 21:00:00,0.0,303.0,0.0,0.0,7.0,75.1,2.6,14.0
2016-05-04 21:30:00,0.0,303.0,0.0,0.0,6.0,81.4,2.9,14.0
2016-05-04 22:00:00,0.0,303.0,0.0,0.0,5.6,81.5,2.5,14.0
2016-05-04 22:30:00,0.0,303.0,0.0,0.0,5.2,85.2,2.7,14.0
2016-05-04 23:00:00,0.0,303.0,0.0,0.0,4.6,90.0,3.0,14.0
2016-05-04 23:30:00,0.0,92.0,0.0,0.1,4.2,88.7,2.3,14.0
2016-05-05 00:00:00,0.0,328.0,0.0,0.1,3.8,89.4,2.1,14.0
2016-05-05 00:30:00,0.0,227.0,0.0,0.0,3.5,90.9,2.0,14.0
2016-05-05 01:00:00,0.0,223.0,0.0,0.0,3.4,92.6,2.1,14.0
2016-05-05 01:30:00,0.0,28.0,0.0,0.1,3.0,92.9,1.8,14.0
2016-05-05 02:00:00,0.0,141.0,0.0,0.0,2.5,94.7,1.6,14.0
2016-05-05 02:30:00,0.0,338.0,0.0,0.0,2.4,95.8,1.6,14.0
2016-05-05 03:00:00,0.0,99.0,0.0,0.0,2.0,96.3,1.3,14.0
2016-05-05 03:30:00,0.0,35.0,0.0,0.0,1.6,96.8,1.1,14.0
2016-05-05 04:00:00,0.0,9.0,0.0,0.0,1.6,97.4,1.1,14.0
2016-05-05 04:30:00,0.0,81.0,0.0,0.0,1.4,97.8,0.9,14.0
2016-05-05 05:00:00,0.0,44.0,0.0,0.0,1.2,98.1,0.7,14.0
2016-05-05 05:30:00,14.0,9.0,0.0,0.0,1.5,98.4,1.1,14.0
2016-05-05 06:00:00,31.0,16.0,0.0,0.0,3.4,98.4,3.0,14.0
2016-05-05 06:30:00,112.0,73.0,0.0,0.0,4.7,93.7,3.6,14.0
2016-05-05 07:00:00,185.0,103.0,0.0,0.0,6.6,81.9,3.6,14.0
2016-05-05 07:30:00,297.0,109.0,0.0,0.5,8.6,71.9,3.6,14.0
2016-05-05 08:00:00,400.0,92.0,0.0,1.3,10.3,62.2,3.1,14.0
2016-05-05 08:30:00,491.0,101.0,0.0,1.4,12.0,55.3,3.1,14.0
2016-05-05 09:00:00,569.0,106.0,0.0,1.1,13.2,50.0,2.7,14.0
2016-05-05 09:30:00,638.0,105.0,0.0,1.5,13.8,48.1,2.8,14.0
2016-05-05 10:00:00,700.0,157.0,0.0,1.9,14.2,43.7,1.8,14.0
2016-05-05 10:30:00,749.0,103.0,0.0,2.0,14.7,44.5,2.5,14.0
2016-05-05 11:00:00,790.0,107.0,0.0,1.7,15.3,44.0,2.8,14.0
2016-05-05 11:30:00,817.0,57.0,0.0,1.6,15.5,45.6,3.5,14.0
2016-05-05 12:00:00,828.0,85.0,0.0,1.5,16.1,44.6,3.7,14.0
2016-05-05 12:30:00,581.0,53.0,0.0,1.9,16.1,43.0,3.1,14.0
2016-05-05 13:00:00,825.0,86.0,0.0,2.5,16.5,40.9,2.9,14.0
2016-05-05 13:30:00,802.0,117.0,0.0,2.9,16.9,43.3,4.0,14.0
2016-05-05 14:00:00,692.0,88.0,0.0,3.4,17.0,41.4,3.5,14.0
2016-05-05 14:30:00,589.0,91.0,0.0,3.8,17.2,42.1,4.1,14.0
2016-05-05 15:00:00,674.0,100.0,0.0,3.9,17.6,42.4,4.4,14.0
2016-05-05 15:30:00,598.0,105.0,0.0,3.8,17.9,43.6,5.1,14.0
2016-05-05 16:00:00,517.0,119.0,0.0,3.9,17.9,44.2,5.3,14.0
2016-05-05 16:30:00,328.0,108.0,0.0,3.6,18.0,43.5,5.2,14.0
2016-05-05 17:00:00,305.0,119.0,0.0,3.6,18.0,44.0,5.4,14.0
2016-05-05 17:30:00,267.0,135.0,0.0,3.5,18.0,42.5,4.8,14.0
2016-05-05 18:00:00,121.0,133.0,0.0,3.6,17.9,42.9,4.8,14.0
2016-05-05 18:30:00,45.0,126.0,0.0,3.6,17.6,42.9,4.6,14.0
2016-05-05 19:00:00,55.0,125.0,0.0,3.1,17.1,44.5,4.7,14.0
2016-05-05 19:30:00,16.0,101.0,0.0,1.8,15.8,50.6,5.3,14.0
2016-05-05 20:00:00,0.0,89.0,0.0,1.0,14.2,56.3,5.4,14.0
2016-05-05 20:30:00,0.0,123.0,0.0,0.0,12.5,63.4,5.5,14.0
2016-05-05 21:00:00,0.0,210.0,0.0,0.0,12.5,62.9,5.5,14.0
2016-05-05 21:30:00,0.0,210.0,0.0,0.0,11.4,69.4,5.8,14.0
2016-05-05 22:00:00,0.0,341.0,0.0,0.0,10.1,76.1,6.0,14.0
2016-05-05 22:30:00,0.0,56.0,0.0,0.0,9.7,77.4,5.8,14.0
2016-05-05 23:00:00,0.0,111.0,0.0,0.4,10.1,76.8,6.0,14.0
2016-05-05 23:30:00,0.0,123.0,0.0,1.0,10.1,75.7,5.9,14.0
2016-05-06 00:00:00,0.0,120.0,0.0,1.1,9.7,77.6,5.9,14.0
2016-05-06 00:30:00,0.0,129.0,0.0,1.0,8.9,80.7,5.7,14.0
2016-05-06 01:00:00,0.0,121.0,0.0,0.9,9.2,80.9,5.9,14.0
2016-05-06 01:30:00,0.0,122.0,0.0,0.3,9.3,81.2,6.0,14.0
2016-05-06 02:00:00,0.0,80.0,0.0,0.0,9.0,81.9,5.9,14.0
2016-05-06 02:30:00,0.0,112.0,0.0,0.2,7.7,87.8,5.7,14.0
2016-05-06 03:00:00,0.0,89.0,0.0,1.1,8.0,87.3,5.9,14.0
2016-05-06 03:30:00,0.0,88.0,0.0,0.0,8.0,87.8,5.9,14.0
2016-05-06 04:00:00,0.0,98.0,0.0,0.0,6.8,90.8,5.3,14.0
2016-05-06 04:30:00,0.0,117.0,0.0,0.0,6.9,92.6,5.6,14.0
2016-05-06 05:00:00,0.0,105.0,0.0,0.0,7.0,92.5,5.7,14.0
2016-05-06 05:30:00,23.0,132.0,0.0,1.3,7.5,91.9,6.1,14.0
2016-05-06 06:00:00,47.0,116.0,0.0,1.2,8.7,91.0,7.1,14.0
2016-05-06 06:30:00,129.0,118.0,0.0,1.2,10.5,86.2,8.2,14.0
2016-05-06 07:00:00,228.0,107.0,0.0,1.7,12.2,80.2,8.7,14.0
2016-05-06 07:30:00,315.0,116.0,0.0,2.3,13.9,71.8,8.7,14.0
2016-05-06 08:00:00,403.0,118.0,0.0,2.1,15.3,68.3,9.3,14.0
2016-05-06 08:30:00,488.0,114.0,0.0,3.1,16.4,64.1,9.4,14.0
2016-05-06 09:00:00,574.0,130.0,0.0,3.6,17.6,60.5,9.7,14.0
2016-05-06 09:30:00,626.0,127.0,0.0,4.2,18.6,55.4,9.3,14.0
2016-05-06 10:00:00,651.0,131.0,0.0,4.9,19.1,52.9,9.0,14.0
2016-05-06 10:30:00,690.0,133.0,0.0,4.7,19.6,51.9,9.3,14.0
2016-05-06 11:00:00,714.0,127.0,0.0,4.5,20.1,50.6,9.3,14.0
2016-05-06 11:30:00,780.0,120.0,0.0,4.5,20.7,48.1,9.1,14.0
2016-05-06 12:00:00,761.0,134.0,0.0,5.1,21.2,46.3,9.0,14.0
2016-05-06 12:30:00,797.0,115.0,0.0,5.3,21.5,44.3,8.5,14.0
2016-05-06 13:00:00,812.0,110.0,0.0,5.1,21.8,39.9,7.4,14.0
2016-05-06 13:30:00,765.0,116.0,0.0,5.8,21.9,38.1,6.7,14.0
2016-05-06 14:00:00,744.0,124.0,0.0,5.2,22.5,35.6,6.3,14.0
2016-05-06 14:30:00,713.0,113.0,0.0,6.0,22.4,35.2,6.0,14.0
2016-05-06 15:00:00,662.0,111.0,0.0,5.6,22.6,32.8,5.2,14.0
2016-05-06 15:30:00,599.0,117.0,0.0,5.9,22.6,28.6,3.3,14.0
2016-05-06 16:00:00,528.0,128.0,0.0,5.6,22.8,28.4,3.2,14.0
2016-05-06 16:30:00,290.0,125.0,0.0,5.6,22.6,27.2,2.5,14.0
2016-05-06 17:00:00,332.0,122.0,0.0,5.7,22.5,24.9,1.2,14.0
2016-05-06 17:30:00,277.0,122.0,0.0,5.2,22.2,27.5,2.1,14.0
2016-05-06 18:00:00,118.0,127.0,0.0,5.2,21.9,31.2,3.8,14.0
2016-05-06 18:30:00,48.0,123.0,0.0,5.0,21.5,35.6,5.3,14.0
2016-05-06 19:00:00,53.0,124.0,0.0,4.4,21.0,37.2,5.6,14.0
2016-05-06 19:30:00,15.0,116.0,0.0,3.5,20.1,39.9,5.8,14.0
2016-05-06 20:00:00,0.0,103.0,0.0,1.9,18.3,46.1,6.3,14.0
2016-05-06 20:30:00,0.0,110.0,0.0,1.5,16.9,51.5,6.7,14.0
2016-05-06 21:00:00,0.0,117.0,0.0,1.4,15.7,56.5,6.9,14.0
2016-05-06 21:30:00,0.0,126.0,0.0,1.0,14.8,60.5,7.0,14.0
2016-05-06 22:00:00,0.0,134.0,0.0,0.3,13.7,64.9,7.1,14.0
2016-05-06 22:30:00,0.0,145.0,0.0,0.1,13.7,63.1,6.7,14.0
2016-05-06 23:00:00,0.0,125.0,0.0,0.2,14.1,60.3,6.4,14.0
2016-05-06 23:30:00,0.0,121.0,0.0,1.0,14.4,59.2,6.3,14.0
2016-05-07 00:00:00,0.0,115.0,0.0,0.9,14.4,59.2,6.3,14.0
2016-05-07 00:30:00,0.0,131.0,0.0,0.7,12.7,67.8,6.7,14.0
2016-05-07 01:00:00,0.0,136.0,0.0,1.4,14.2,63.0,7.1,14.0
2016-05-07 01:30:00,0.0,131.0,0.0,2.1,14.4,63.2,7.4,14.0
2016-05-07 02:00:00,0.0,132.0,0.0,1.7,13.7,65.1,7.1,14.0
2016-05-07 02:30:00,0.0,133.0,0.0,2.3,14.3,60.8,6.7,14.0
2016-05-07 03:00:00,0.0,139.0,0.0,2.5,14.4,60.0,6.5,14.0
2016-05-07 03:30:00,0.0,142.0,0.0,2.7,14.4,59.6,6.5,14.0
2016-05-07 04:00:00,0.0,133.0,0.0,2.6,13.9,61.6,6.5,14.0
2016-05-07 04:30:00,0.0,141.0,0.0,2.1,13.2,64.6,6.5,14.0
2016-05-07 05:00:00,0.0,148.0,0.0,1.9,13.0,66.2,6.7,14.0
2016-05-07 05:30:00,20.0,149.0,0.0,2.1,12.9,66.8,6.7,14.0
2016-05-07 06:00:00,49.0,141.0,0.0,2.0,13.2,66.3,6.9,14.0
2016-05-07 06:30:00,134.0,136.0,0.0,2.4,14.3,61.9,6.9,14.0
2016-05-07 07:00:00,248.0,128.0,0.0,3.3,15.1,59.6,7.1,14.0
2016-05-07 07:30:00,334.0,131.0,0.0,3.3,15.9,57.4,7.3,14.0
2016-05-07 08:00:00,421.0,121.0,0.0,3.5,16.8,54.3,7.4,14.0
2016-05-07 08:30:00,504.0,104.0,0.0,3.2,17.8,52.6,7.8,14.0
2016-05-07 09:00:00,581.0,99.0,0.0,3.1,19.0,50.7,8.3,14.0
2016-05-07 09:30:00,649.0,112.0,0.0,3.4,20.0,47.0,8.1,14.0
2016-05-07 10:00:00,709.0,128.0,0.0,3.8,20.5,45.6,8.1,14.0
2016-05-07 10:30:00,760.0,122.0,0.0,3.9,21.4,42.1,7.8,14.0
2016-05-07 11:00:00,798.0,116.0,0.0,4.1,22.1,37.9,6.8,14.0
2016-05-07 11:30:00,827.0,135.0,0.0,5.0,22.5,34.0,5.6,14.0
2016-05-07 12:00:00,845.0,135.0,0.0,5.1,22.6,31.9,4.6,14.0
2016-05-07 12:30:00,846.0,141.0,0.0,5.9,22.7,32.6,5.1,14.0
2016-05-07 13:00:00,835.0,125.0,0.0,6.2,22.8,33.0,5.4,14.0
2016-05-07 13:30:00,813.0,137.0,0.0,6.3,22.9,31.3,4.7,14.0
2016-05-07 14:00:00,773.0,136.0,0.0,5.1,23.4,33.0,6.1,14.0
2016-05-07 14:30:00,727.0,148.0,0.0,5.3,23.4,30.3,4.6,14.0
2016-05-07 15:00:00,673.0,153.0,0.0,5.5,23.7,27.7,3.6,14.0
2016-05-07 15:30:00,605.0,142.0,0.0,5.3,23.6,28.2,3.8,14.0
2016-05-07 16:00:00,533.0,141.0,0.0,5.3,23.5,28.2,3.8,14.0
2016-05-07 16:30:00,263.0,135.0,0.0,4.9,23.4,30.1,4.5,14.0
2016-05-07 17:00:00,334.0,150.0,0.0,5.1,23.3,29.5,4.2,14.0
2016-05-07 17:30:00,280.0,134.0,0.0,4.6,23.1,31.4,5.0,14.0
2016-05-07 18:00:00,114.0,135.0,0.0,5.1,22.8,31.9,4.9,14.0
2016-05-07 18:30:00,53.0,129.0,0.0,4.9,22.5,32.5,4.9,14.0
2016-05-07 19:00:00,61.0,124.0,0.0,3.6,21.8,34.8,5.3,14.0
2016-05-07 19:30:00,18.0,124.0,0.0,1.6,20.3,41.3,6.5,14.0
2016-05-07 20:00:00,0.0,119.0,0.0,1.4,18.8,45.6,6.6,14.0
2016-05-07 20:30:00,0.0,111.0,0.0,0.4,16.4,53.9,6.8,14.0
2016-05-07 21:00:00,0.0,76.0,0.0,0.0,15.9,53.1,6.2,14.0
2016-05-07 21:30:00,0.0,90.0,0.0,0.9,15.5,54.5,6.1,14.0
2016-05-07 22:00:00,0.0,95.0,0.0,1.5,15.3,54.1,5.9,14.0
2016-05-07 22:30:00,0.0,115.0,0.0,1.0,14.5,57.5,6.0,14.0
2016-05-07 23:00:00,0.0,125.0,0.0,0.1,14.1,58.1,5.8,14.0
2016-05-07 23:30:00,0.0,128.0,0.0,0.0,13.0,62.0,5.7,14.0
2016-05-08 00:00:00,0.0,121.0,0.0,0.7,13.6,59.4,5.6,14.0
2016-05-08 00:30:00,0.0,126.0,0.0,2.2,15.4,52.6,5.5,14.0
2016-05-08 01:00:00,0.0,129.0,0.0,2.7,16.0,49.2,5.2,14.0
2016-05-08 01:30:00,0.0,133.0,0.0,2.4,15.7,50.0,5.1,14.0
2016-05-08 02:00:00,0.0,131.0,0.0,1.8,14.3,56.0,5.5,14.0
2016-05-08 02:30:00,0.0,120.0,0.0,1.9,13.1,60.4,5.4,14.0
2016-05-08 03:00:00,0.0,128.0,0.0,2.6,13.6,57.7,5.3,14.0
2016-05-08 03:30:00,0.0,127.0,0.0,2.3,13.4,58.6,5.2,14.0
2016-05-08 04:00:00,0.0,130.0,0.0,1.3,12.2,63.7,5.3,14.0
2016-05-08 04:30:00,0.0,108.0,0.0,1.5,12.0,64.4,5.3,14.0
2016-05-08 05:00:00,0.0,100.0,0.0,1.2,10.7,70.7,5.4,14.0
2016-05-08 05:30:00,21.0,108.0,0.0,1.4,10.7,72.5,5.8,14.0
2016-05-08 06:00:00,56.0,101.0,0.0,1.6,11.7,70.7,6.4,14.0
2016-05-08 06:30:00,124.0,105.0,0.0,1.6,13.0,66.8,6.8,14.0
2016-05-08 07:00:00,250.0,114.0,0.0,2.5,14.8,60.4,6.9,14.0
2016-05-08 07:30:00,338.0,119.0,0.0,3.0,16.1,54.9,6.9,14.0
2016-05-08 08:00:00,425.0,133.0,0.0,4.0,17.2,49.9,6.4,14.0
2016-05-08 08:30:00,508.0,128.0,0.0,5.1,18.1,45.2,5.8,14.0
2016-05-08 09:00:00,585.0,140.0,0.0,5.3,18.9,42.4,5.6,14.0
2016-05-08 09:30:00,650.0,105.0,0.0,4.7,19.5,43.7,6.7,14.0
2016-05-08 10:00:00,710.0,101.0,0.0,5.9,19.8,43.0,6.6,14.0
2016-05-08 10:30:00,760.0,102.0,0.0,6.7,20.1,42.1,6.6,14.0
2016-05-08 11:00:00,795.0,106.0,0.0,7.0,20.7,41.4,6.8,14.0
2016-05-08 11:30:00,823.0,99.0,0.0,7.1,21.1,41.3,7.2,14.0
2016-05-08 12:00:00,836.0,97.0,0.0,7.1,21.5,40.4,7.2,14.0
2016-05-08 12:30:00,840.0,102.0,0.0,7.4,21.9,38.5,6.8,14.0
2016-05-08 13:00:00,826.0,105.0,0.0,7.2,22.2,38.7,7.2,14.0
2016-05-08 13:30:00,806.0,99.0,0.0,6.8,22.6,38.7,7.6,14.0
2016-05-08 14:00:00,766.0,115.0,0.0,7.5,22.6,38.0,7.3,14.0
2016-05-08 14:30:00,722.0,119.0,0.0,7.1,22.8,38.3,7.6,14.0
2016-05-08 15:00:00,665.0,113.0,0.0,7.2,22.7,38.7,7.7,14.0
2016-05-08 15:30:00,600.0,105.0,0.0,7.1,22.6,40.4,8.1,14.0
2016-05-08 16:00:00,529.0,108.0,0.0,7.2,22.6,39.5,7.9,14.0
2016-05-08 16:30:00,258.0,104.0,0.0,7.1,22.6,38.3,7.4,14.0
2016-05-08 17:00:00,317.0,108.0,0.0,6.7,22.6,38.2,7.5,14.0
2016-05-08 17:30:00,278.0,103.0,0.0,6.4,22.5,37.2,6.8,14.0
2016-05-08 18:00:00,109.0,107.0,0.0,6.7,22.2,36.3,6.2,14.0
2016-05-08 18:30:00,54.0,123.0,0.0,5.7,21.9,37.3,6.5,14.0
2016-05-08 19:00:00,61.0,111.0,0.0,4.9,21.4,37.9,6.2,14.0
2016-05-08 19:30:00,17.0,104.0,0.0,4.2,20.7,40.3,6.5,14.0
2016-05-08 20:00:00,0.0,106.0,0.0,3.0,19.7,44.4,7.0,14.0
2016-05-08 20:30:00,0.0,98.0,0.0,2.2,18.5,49.0,7.3,14.0
2016-05-08 21:00:00,0.0,99.0,0.0,2.4,17.8,51.7,7.5,14.0
2016-05-08 21:30:00,0.0,96.0,0.0,1.9,16.8,55.1,7.5,14.0
2016-05-08 22:00:00,0.0,93.0,0.0,1.6,15.8,58.3,7.5,14.0
2016-05-08 22:30:00,0.0,83.0,0.0,1.6,15.8,58.3,7.5,14.0
2016-05-08 23:00:00,0.0,87.0,0.0,1.4,15.0,61.6,7.5,14.0
2016-05-08 23:30:00,0.0,75.0,0.0,1.4,14.8,61.8,7.4,14.0
2016-05-09 00:00:00,0.0,86.0,0.0,1.1,14.6,62.4,7.3,14.0
2016-05-09 00:30:00,0.0,97.0,0.0,0.7,13.8,65.8,7.4,14.0
2016-05-09 01:00:00,0.0,110.0,0.0,0.4,12.7,72.1,7.6,14.0
2016-05-09 01:30:00,0.0,100.0,0.0,0.6,12.6,71.9,7.4,14.0
2016-05-09 02:00:00,0.0,224.0,0.0,0.0,11.5,76.8,7.4,14.0
2016-05-09 02:30:00,0.0,42.0,0.0,0.0,11.4,77.5,7.4,14.0
2016-05-09 03:00:00,0.0,22.0,0.0,0.0,11.7,75.3,7.3,14.0
2016-05-09 03:30:00,0.0,60.0,0.0,0.1,11.1,77.2,7.0,14.0
2016-05-09 04:00:00,0.0,35.0,0.0,0.1,10.9,78.7,7.1,14.0
2016-05-09 04:30:00,0.0,63.0,0.0,0.3,11.4,76.7,7.2,14.0
2016-05-09 05:00:00,0.0,61.0,0.0,0.2,11.3,77.5,7.3,14.0
2016-05-09 05:30:00,19.0,60.0,0.0,1.2,12.2,75.1,7.7,14.0
2016-05-09 06:00:00,67.0,75.0,0.0,1.3,12.8,73.7,8.1,14.0
2016-05-09 06:30:00,112.0,83.0,0.0,2.5,14.0,70.4,8.5,14.0
2016-05-09 07:00:00,249.0,99.0,0.0,2.9,15.0,68.5,9.0,14.0
2016-05-09 07:30:00,335.0,100.0,0.0,3.5,15.7,67.4,9.5,14.0
2016-05-09 08:00:00,420.0,105.0,0.0,3.8,16.6,65.1,9.9,14.0
2016-05-09 08:30:00,501.0,98.0,0.0,4.3,17.7,60.8,9.9,14.0
2016-05-09 09:00:00,576.0,97.0,0.0,5.3,18.4,58.7,9.9,14.0
2016-05-09 09:30:00,644.0,105.0,0.0,5.5,19.3,54.6,9.8,14.0
2016-05-09 10:00:00,702.0,92.0,0.0,6.1,19.8,52.1,9.5,14.0
2016-05-09 10:30:00,642.0,103.0,0.0,6.5,20.3,50.1,9.4,14.0
2016-05-09 11:00:00,773.0,118.0,0.0,6.6,20.5,50.4,9.7,14.0
2016-05-09 11:30:00,788.0,115.0,0.0,6.0,20.7,53.4,10.6,14.0
2016-05-09 12:00:00,824.0,97.0,0.0,6.2,21.4,47.4,9.5,14.0
2016-05-09 12:30:00,829.0,98.0,0.0,6.6,22.1,44.0,9.0,14.0
2016-05-09 13:00:00,819.0,99.0,0.0,6.6,22.4,43.1,8.9,14.0
2016-05-09 13:30:00,797.0,96.0,0.0,6.8,23.1,38.5,7.9,14.0
2016-05-09 14:00:00,765.0,95.0,0.0,7.0,23.4,37.5,7.8,14.0
2016-05-09 14:30:00,715.0,118.0,0.0,6.7,23.3,38.6,8.2,14.0
2016-05-09 15:00:00,675.0,97.0,0.0,5.8,23.7,38.4,8.4,14.0
2016-05-09 15:30:00,626.0,102.0,0.0,5.9,23.5,39.1,8.5,14.0
2016-05-09 16:00:00,462.0,104.0,0.0,5.5,23.5,39.7,8.8,14.0
2016-05-09 16:30:00,282.0,92.0,0.0,4.9,23.3,39.0,8.3,14.0
2016-05-09 17:00:00,266.0,116.0,0.0,5.3,23.5,36.5,7.6,14.0
2016-05-09 17:30:00,275.0,118.0,0.0,5.7,23.2,37.9,7.7,14.0
2016-05-09 18:00:00,103.0,122.0,0.0,5.6,22.9,37.7,7.4,14.0
2016-05-09 18:30:00,57.0,116.0,0.0,5.0,22.4,39.1,7.7,14.0
2016-05-09 19:00:00,64.0,131.0,0.0,4.0,22.0,41.1,7.9,14.0
2016-05-09 19:30:00,17.0,111.0,0.0,3.5,21.1,44.4,8.2,14.0
2016-05-09 20:00:00,0.0,105.0,0.0,2.5,20.0,46.9,8.2,14.0
2016-05-09 20:30:00,0.0,97.0,0.0,2.2,18.9,50.4,8.2,14.0
2016-05-09 21:00:00,0.0,98.0,0.0,2.2,18.1,53.0,8.2,14.0
2016-05-09 21:30:00,0.0,96.0,0.0,2.1,17.2,57.0,8.4,14.0
2016-05-09 22:00:00,0.0,92.0,0.0,2.1,16.6,58.6,8.2,14.0
2016-05-09 22:30:00,0.0,95.0,0.0,1.8,16.0,61.2,8.3,14.0
2016-05-09 23:00:00,0.0,145.0,0.0,0.4,14.5,67.0,8.3,14.0
2016-05-09 23:30:00,0.0,138.0,0.0,0.0,14.1,67.7,8.1,14.0
2016-05-10 00:00:00,0.0,121.0,0.0,0.0,13.1,71.2,7.9,14.0
2016-05-10 00:30:00,0.0,184.0,0.0,0.0,13.2,69.2,7.5,14.0
2016-05-10 01:00:00,0.0,123.0,0.0,0.1,14.2,63.4,7.2,14.0
2016-05-10 01:30:00,0.0,99.0,0.0,1.4,14.1,66.3,7.7,14.0
2016-05-10 02:00:00,0.0,104.0,0.0,0.9,13.1,69.7,7.5,14.0
2016-05-10 02:30:00,0.0,198.0,0.0,0.0,11.9,74.9,7.4,14.0
2016-05-10 03:00:00,0.0,151.0,0.0,0.0,11.7,75.3,7.2,14.0
2016-05-10 03:30:00,0.0,106.0,0.0,0.5,10.7,80.0,7.2,14.0
2016-05-10 04:00:00,0.0,105.0,0.0,1.2,11.1,79.5,7.5,14.0
2016-05-10 04:30:00,0.0,109.0,0.0,0.7,10.7,82.0,7.6,14.0
2016-05-10 05:00:00,15.0,106.0,0.0,1.2,10.8,82.4,7.8,14.0
2016-05-10 05:30:00,37.0,90.0,0.0,1.6,11.8,78.6,8.1,14.0
2016-05-10 06:00:00,108.0,95.0,0.0,2.6,13.4,71.2,8.1,14.0
2016-05-10 06:30:00,151.0,107.0,0.0,2.3,14.4,68.6,8.5,14.0
2016-05-10 07:00:00,291.0,92.0,0.0,2.4,15.4,64.8,8.6,14.0
2016-05-10 07:30:00,368.0,92.0,0.0,2.8,16.2,63.3,9.0,14.0
2016-05-10 08:00:00,415.0,68.0,0.0,3.2,16.9,62.2,9.4,14.0
2016-05-10 08:30:00,509.0,93.0,0.0,2.9,17.5,58.9,9.2,14.0
2016-05-10 09:00:00,575.0,90.0,0.0,3.2,18.2,56.6,9.3,14.0
2016-05-10 09:30:00,651.0,84.0,0.0,4.1,18.9,55.2,9.5,14.0
2016-05-10 10:00:00,706.0,88.0,0.0,4.4,19.4,55.6,10.1,14.0
2016-05-10 10:30:00,751.0,85.0,0.0,4.2,20.2,53.2,10.1,14.0
2016-05-10 11:00:00,790.0,94.0,0.0,4.3,20.6,52.1,10.3,14.0
2016-05-10 11:30:00,815.0,114.0,0.0,4.6,21.3,50.5,10.5,14.0
2016-05-10 12:00:00,851.0,121.0,0.0,4.6,21.9,47.1,10.0,14.0
2016-05-10 12:30:00,847.0,129.0,0.0,5.6,22.2,41.2,8.1,14.0
2016-05-10 13:00:00,831.0,131.0,0.0,5.4,22.1,44.2,9.1,14.0
2016-05-10 13:30:00,805.0,144.0,0.0,5.1,22.4,44.8,9.5,14.0
2016-05-10 14:00:00,799.0,125.0,0.0,4.3,22.8,42.7,9.2,14.0
2016-05-10 14:30:00,777.0,99.0,0.0,4.3,23.2,43.2,9.7,14.0
2016-05-10 15:00:00,517.0,87.0,0.0,4.7,23.1,42.2,9.3,14.0
2016-05-10 15:30:00,549.0,114.0,0.0,4.5,23.0,41.9,9.2,14.0
2016-05-10 16:00:00,545.0,103.0,0.0,4.6,23.0,41.7,9.0,14.0
2016-05-10 16:30:00,251.0,115.0,0.0,4.3,22.9,41.8,8.8,14.0
2016-05-10 17:00:00,297.0,102.0,0.0,4.2,23.0,41.3,8.8,14.0
2016-05-10 17:30:00,224.0,101.0,0.0,4.4,22.5,40.8,8.3,14.0
2016-05-10 18:00:00,86.0,107.0,0.0,4.1,22.2,41.2,8.2,14.0
2016-05-10 18:30:00,54.0,110.0,0.0,2.8,21.7,44.5,8.9,14.0
2016-05-10 19:00:00,37.0,111.0,0.0,2.5,21.0,45.3,8.4,14.0
2016-05-10 19:30:00,19.0,105.0,0.0,0.8,19.2,53.1,9.1,14.0
